-0.189,97.645,270.554,1.828,1016.555,0.981,19.238,122603.188,0,8.344,6.461,0.308
-0.234,98.651,256.413,1.93,1016.57,0.25,9.955,122603.188,0,0.068,7.842,0.318
-0.156,99.028,258.008,1.712,1016.351,0.012,6.22,122603.188,0,0,6.921,0.325
-0.101,98.909,249.235,2.209,1016.196,0.012,6.143,122603.188,0,0,7.712,0.331
0.061,98.977,256.047,1.772,1016.092,0,6.204,122603.188,0,0,7.832,0.337
0.221,99.129,254.561,1.987,1015.968,0,6.126,122603.188,0,0,7.29,0.343
0.344,99.261,250.053,1.889,1015.917,0,5.964,122603.188,0,0,7.868,0.349
0.509,99.648,259.132,2.172,1015.959,0,5.63,122603.188,0,0,5.429,0.355
0.626,99.909,258.741,1.921,1015.971,0,5.995,122603.188,0,0,5.429,0
0.785,99.912,237.885,1.264,1015.865,0,6.113,122603.188,0,0,0,0.006
0.986,99.933,245.169,1.478,1015.944,0,6.066,122603.383,0.021,0,0,0.012
1.204,99.933,250.149,1.657,1015.771,0,6.055,122603.383,0.021,0,0,0.018
1.392,100,263.386,1.545,1015.591,0,6.054,122603.383,0,0,0,0.024
1.495,100,263.676,1.455,1015.778,0,6.04,122603.586,0,0,0,0.03
1.71,100,277.251,2.178,1015.873,0,6.028,122603.781,0,0,0,0.036
1.878,100,277.882,1.848,1015.941,0,6.02,122603.781,0,0,0,0.042
2.002,100,257.275,1.115,1016.071,0,5.939,122603.781,0,0,0,0.048
2.061,100,231.083,0.955,1016.511,0.139,7.777,122603.781,0,0.002,0,0.056
2.225,100,208.483,0.737,1017.004,0.645,14.971,122603.781,0,3.326,0,0.071
2.532,100,233.185,0.781,1017.388,2.356,39.655,122603.781,0,26.413,0,0.109
2.942,100,278.673,1.506,1017.425,5.314,82.749,122603.781,0,65.489,0,0.189
3.277,100,293.693,1.878,1017.307,6.558,100.998,122603.781,0,80.401,0,0.29
3.405,100,268.267,1.005,1017.363,4.578,71.224,122603.781,0,53.824,0,0.364
3.375,100,272.913,1.194,1017.33,3.126,50.653,122603.781,0,35.47,0,0.414
3.324,100,262.969,1.129,1017.447,1.992,34.322,122603.781,0,22.085,0,0.45
3.193,100,260.127,0.979,1017.474,0.58,13.56,122603.781,0,5.294,0,0.464
2.919,100,265.199,0.784,1017.64,0.017,5.75,122603.781,0,0,0,0.47
2.61,100,218.484,0.498,1017.916,0.017,5.672,122603.781,0,0,0,0.476
2.501,100,203.746,0.654,1017.708,0,5.589,122603.781,0,0,0,0.482
2.369,100,183.047,0.783,1017.547,0,5.493,122603.781,0,0,0,0.487
2.15,100,200.087,0.754,1017.726,0,5.491,122603.781,0,0,3.169,0.493
2.034,100,173.527,0.606,1017.726,0,5.506,122603.781,0,0,3.125,0.498
1.876,100,181.228,0.734,1017.485,0,5.543,122603.781,0,0,3.038,0
1.989,100,175.663,0.733,1016.967,0,5.634,122603.781,0,0,2.77,0.006
1.967,100,186.282,0.759,1016.514,0,5.746,122603.781,0,0,2.002,0.011
2.03,100,155.302,1.189,1016.089,0,5.926,122603.781,0,0,1.618,0.017
2.076,100,165.378,1.189,1015.56,0,6.113,122603.781,0,0,1.597,0.023
1.689,100,230.6,0.733,1015.433,0,5.654,122603.781,0,0,1.474,0.029
1.526,100,156.862,0.389,1014.846,0,5.633,122603.781,0,0,2.005,0.035
2.212,100,176.389,0.543,1014.499,0,5.735,122603.781,0,0,1.945,0.041
2.38,100,160.76,0.87,1013.992,0,5.786,122603.781,0,0,1.945,0.046
2.499,100,158.334,1.462,1013.442,0.121,7.522,122603.781,0,0,0.038,0.054
2.612,100,169.896,1.378,1013.038,1.134,21.623,122603.781,0,10.63,0.03,0.074
3.195,99.833,151.98,1.345,1012.725,2.395,38.693,122603.781,0,25.788,0.014,0.112
4.308,96.665,168.892,1.4,1011.651,5.861,87.716,122603.781,0,69.11,0.035,0.198
5.803,86.233,171.159,1.245,1010.314,10.83,170.516,122603.781,116.956,135.829,0.007,0.365
6.446,80.045,219.781,1.654,1009.129,8.189,119.237,122603.781,14.493,98.489,0.025,0.486
6.534,80.009,210.768,1.951,1008.068,6.802,99.557,122603.781,1.722,79.963,0.025,0.584
6.04,85.421,205.206,1.94,1006.97,3.278,50.931,122603.781,2.703,37.12,2.066,0.638
5.688,87.357,197.01,1.499,1006.061,1.071,21.959,122603.781,2.703,15.706,0.101,0.661
5.137,88.854,196.53,1.669,1005.251,0.015,4.455,122603.781,0,15.706,0.036,0.665
5.229,86.171,193.744,1.937,1004.402,0.015,5.381,122603.781,0,0,0.036,0.67
5.274,87.117,197.64,1.624,1003.402,0,5.063,122603.781,0,0,0,0.676
5.245,86.101,196.682,1.39,1002.332,0,4.91,122603.781,0,0,0,0.68
5.425,84.322,199.695,1.682,1001.049,0,5.14,122603.781,0,0,0,0.686
5.61,82.295,195.227,2.144,999.963,0,5.186,122603.781,0,0,0,0.691
5.287,84.429,188.831,1.995,998.823,0,2.479,122603.781,0,0,0,0
4.985,86.115,171.564,1.716,997.605,0,2.242,122603.781,0,0,0,0.002
4.643,87.726,172.07,1.828,996.638,0,3.332,122603.984,0,0,0.055,0.006
4.369,90.288,163.712,2.055,995.629,0,4.711,122604.188,0,0,2.863,0.01
4.164,91.132,166.75,2.148,994.671,0,4.869,122604.586,0,0,4.129,0.015
4.117,92.465,191.992,1.753,994.133,0,5.109,122604.984,0,0,3.157,0.02
4.184,94.77,227.738,2.894,993.991,0,5.462,122605.188,0,0,4.484,0.026
4.12,97.134,237.678,1.657,994.01,0,5.198,122605.188,0,0,6.002,0.031
4.035,96.406,247.482,1.598,994.185,0,4.916,122605.188,0,0,6.5,0.036
3.85,96.712,233.378,1.245,994.627,0.156,6.272,122605.188,0,0,6.912,0.042
4.389,96.719,236.95,1.302,995.279,1.116,20.545,122605.188,0,9.309,5.533,0.061
4.659,93.737,261.736,1.507,995.381,5.584,91.281,122605.188,68.132,68.707,5.533,0.15
5.61,87.931,265.532,2.09,995.514,11.889,193.641,122605.188,453.829,88.649,0.009,0.335
6.152,84.97,252.079,2.034,995.281,9.073,174.826,122605.188,186.161,109.777,0.006,0.514
5.4,87.897,285.955,2.279,995.404,7.209,109.377,122605.188,224.541,84.271,0.002,0.622
5.102,87.031,246.011,1.468,995.773,4.001,61.129,122605.188,224.541,43.581,0.002,0.685
5.217,84.718,236.008,0.816,996.397,2.093,34.601,122605.188,0,21.058,0,0.721
4.861,84.564,241.855,0.89,996.923,0.895,16.239,122605.188,0,9.506,0,0.738
4.838,87.482,259.043,1.074,997.784,0.016,4.962,122605.188,0,9.506,0,0.743
4.852,89.027,234.285,1.175,998.24,0.016,5.102,122605.188,0,0,0,0.748
4.844,89.268,213.04,0.888,998.633,0,5.179,122605.188,0,0,0,0.753
4.561,90.424,202.737,0.841,998.673,0,4.876,122605.188,0,0,0,0.758
4.139,92.35,212.684,1.324,998.86,0,4.45,122605.188,0,0,0,0.763
4.067,92.85,192.022,0.901,999.072,0,5.163,122605.188,0,0,0,0.768
4.175,93.619,200.721,1.029,999.337,0,5.092,122605.188,0,0,0,0
4.272,93.109,195.736,1.198,999.156,0,5.149,122605.188,0,0,0,0.005
4.522,92.785,207.99,1.642,998.916,0,5.114,122605.188,0,0,0,0.01
4.722,92.771,219.084,1.724,998.713,0,5.313,122605.188,0,0,0,0.016
4.847,92.263,218.816,2.004,998.109,0,5.003,122605.188,0,0,0,0.021
4.842,92.704,209.657,2.069,997.652,0,4.774,122605.188,0,0,0,0.025
4.783,91.49,210.762,2.206,997.087,0,3.285,122605.188,0,0,0.034,0.029
5.012,88.564,207.974,2.321,996.185,0,4.838,122605.188,0,0,0.034,0.034
5.393,85.037,216.054,2.765,994.999,0,5.119,122605.188,0,0,0,0.039
5.866,82.405,221.948,3.042,995.075,0.142,7.209,122605.188,0.106,0,0,0.046
6.121,84.046,222.152,3.542,994.229,1.033,19.2,122605.188,0.106,8.726,0,0.064
6.44,86.264,231,4.332,992.808,1.887,30.098,122605.188,0,18.714,0,0.094
6.321,90.648,230.551,4.556,991.711,3.316,49.777,122605.188,0,35.388,0,0.142
6.31,94.234,242.117,4.318,990.643,2.715,41.08,122605.383,0,28.111,2.148,0.184
6.691,96.888,260.911,4.533,990.607,1.398,23.149,122606.188,0,13.105,6.617,0.207
7.408,96.112,274.025,5.329,990.664,2.776,43.8,122606.781,1.092,30.568,7.878,0.249
7.959,91.918,283.169,3.986,990.886,2.532,42.36,122606.781,277.436,24.507,7.878,0.295
7.873,86.805,289.057,5.205,991.522,0.544,12.83,122607.586,0.061,4.504,3.176,0.309
5.779,84.176,296.055,4.831,992.791,0.023,4.412,122607.781,0.061,0,4.628,0.313
6.066,78.45,287.507,3.83,993.731,0.023,3.597,122607.781,0,0,4.628,0.317
6.336,77.193,284.08,5.122,994.467,0,0.886,122607.781,0,0,0.009,0.318
5.837,77.082,277.91,4.633,995.122,0,0.792,122607.781,0,0,0,0.319
5.728,75.242,281.73,5.206,995.769,0,1.349,122607.781,0,0,0,0.32
5.382,76.456,274.628,4.432,996.216,0,1.518,122607.781,0,0,0,0.321
5.377,74.829,275.077,4.663,996.839,0,1.678,122607.781,0,0,0,0
4.877,75.994,273.334,4.728,997.362,0,0,122607.781,0,0,0,0
4.696,74.933,273.658,4.34,997.819,0,0.082,122607.781,0,0,0,0
4.362,74.956,256.846,3.577,998.222,0,1.333,122607.781,0,0,0,0.001
4.072,77.014,258.34,3.623,998.336,0,0.67,122607.781,0,0,0,0.002
4.09,78.288,259.471,3.937,998.505,0,1.608,122607.781,0,0,0,0.004
3.961,78.985,259.611,3.83,998.39,0,1.132,122607.781,0,0,0,0.005
4.458,79.569,257.724,3.54,998.324,0,1.668,122607.781,0,0,0,0.007
4.606,79.753,252.028,3.23,998.176,0,4.125,122607.781,0,0,0,0.011
4.722,80.358,248.037,2.98,997.982,0.245,7.401,122607.781,0,1.664,0,0.018
4.992,80.798,242.049,2.718,997.927,2.613,42.904,122607.781,6.188,30.113,0,0.058
5.345,79.536,245.16,2.564,997.706,5.837,88.726,122607.781,18.115,68.721,0,0.145
5.613,79.086,247.838,3.377,997.182,8.833,130.34,122607.781,43.503,103.108,0.034,0.272
6.383,76.498,244.809,3.58,995.951,11.29,192.865,122607.781,120.056,140.103,0.034,0.465
6.705,73.585,239.63,3.432,994.46,9.992,146.248,122607.781,30.531,118.319,0.031,0.616
7.138,72.989,230.241,3.09,992.796,9.047,132.986,122607.781,142.367,102.769,0.001,0.755
6.54,76.69,221.904,2.809,991.163,4.01,61.144,122607.781,142.367,45.41,0.001,0.818
6.11,77.715,210.722,2.274,989.632,0.513,11.236,122607.781,0,4.73,3.31,0.831
5.327,84.749,175.814,1.802,987.586,0.016,0.964,122607.781,0,4.73,0.077,0.832
4.668,89.792,164.628,1.914,985.333,0.016,4.139,122608.188,0,0,1.778,0.836
4.25,93.182,154.834,2.934,982.774,0,4.964,122609.188,0,0,3.446,0.84
3.701,95.063,147.707,3.872,979.541,0,5.313,122609.984,0,0,3.446,0.846
3.253,95.547,142.099,4.373,976.121,0,5.55,122610.984,0,0,0,0.851
3.187,95.85,137.273,4.47,972.41,0,5.771,122610.984,0,0,0,0.857
3.851,92.115,156.506,3.685,969.245,0,5.083,122610.984,0,0,0,0
5.573,80.666,212.025,3.326,967.861,0,4.651,122610.984,0,0,0,0.005
3.311,92.281,238.37,3.719,967.273,0,5.35,122611.984,0,0,0,0.01
1.992,96.263,266.107,6.234,968.975,0,5.932,122612.188,0,0,0,0.016
0.539,98.606,283.395,8.063,972.917,0,6.234,122612.383,0,0,0,0.022
0.361,99.893,281.755,8.499,976.036,0,6.354,122612.781,0,0,0,0.028
0.488,99.893,286.201,7.094,979.539,0,6.222,122613.383,0,0,0,0.035
1.759,100,282.345,5.97,982.113,0,6.12,122613.984,0,0,0,0.041
2.087,96.818,276.233,5.887,984.047,0,6.457,122614.188,0,0,0,0.047
1.98,92.397,275.981,5.042,985.829,0.271,9.221,122614.188,0,2.387,0,0.056
1.836,93.593,268.872,4.496,987.334,1.052,20.894,122614.383,0,9.467,3.827,0.077
1.065,98.897,273.632,5.113,988.096,2.264,35.048,122615.586,0,23.189,1.485,0.11
1.151,98.897,279.409,4.668,988.859,4.151,62.777,122616.188,0,47.131,5.001,0.171
1.541,99.299,286.059,4.547,989.298,8.406,128.16,122616.188,56.879,102.438,5.001,0.296
2.67,92.662,260.109,3.644,989.312,12.702,208.302,122616.188,375.098,107.861,0.008,0.499
3.661,85.255,252.07,3.097,989.394,11.903,188.763,122616.188,413.135,99.015,0.27,0.691
2.873,82.941,247.244,3.813,989.285,5.888,91.109,122616.188,272.491,49.044,0.007,0.781
1.704,84.479,251.801,3.827,989.527,1.089,19.773,122616.188,3.331,10.907,0.007,0.802
1.386,89.589,239.678,3.015,989.591,0.017,5.513,122616.188,3.331,10.907,0,0.808
1.647,88.016,235.276,3.296,989.258,0.017,5.59,122616.188,0,0,0,0.813
1.186,92.753,240.478,3.717,989.185,0,5.449,122616.586,0,0,0.993,0.819
0.793,98.902,272.066,3.463,989.411,0.002,5.528,122617.781,0,0,1.577,0.824
2.047,97.975,287.136,4.056,990.033,0.002,5.831,122617.781,0,0,1.577,0.83
3.076,95.545,293.103,4.796,990.626,0,5.895,122617.781,0,0,0,0.836
3.591,89.659,299.546,5.531,991.359,0,5.239,122617.781,0,0,0,0
